"Year"	"Country"	"ResName"	"Spls."	"Spls%"	"Res."	"Res%"	"Vio."	"Vio%"
"2023"	"Dominican Republic"	"BOSCALID"	57	100.00	17	30.00	0	0.00
"2023"	"Dominican Republic"	"BROFLANILIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMACIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMFENVINPHOS ETHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMFENVINPHOS METHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMOBUTIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMOCYCLEN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMOPHOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMOPHOS-ETHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMOPROPYLATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMOXYNIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BROMUCONAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BUFENCARB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BUPIRIMATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BUPROFEZIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BUTACHLOR"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BUTAFENACIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BUTAMIFOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BUTRALIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"BUTYLATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CADUSAFOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CAFENSTROLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CAPTAFOL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CAPTAN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CARBARYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CARBENDAZIM (MBC)"	57	100.00	4	7.00	3	5.30
"2023"	"Dominican Republic"	"CARBETAMIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CARBOFURAN (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CARBOPHENOTHION (TOTAL*)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CARBOSULFAN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CARBOXIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CARFENTRAZONE ETHYL ESTER"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CARPROPAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORANTRANILIPROLE"	57	100.00	11	19.00	0	0.00
"2023"	"Dominican Republic"	"CHLORBENSIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORBICYCLEN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORBROMURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORBUFAM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORDANE (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORDECONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORDENE, BETA ISOMER"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORDENE, GAMMA ISOMER"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORDIMEFORM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORETHOXYFOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORFENAPYR"	57	100.00	19	33.00	0	0.00
"2023"	"Dominican Republic"	"CHLORFENETHOL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORFENVINPHOS (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORFENVINPHOS METHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORFLUAZURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORIMURON-ETHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORMEPHOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORNITROFEN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLOROBENZILATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORONEB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLOROPROPYLATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLOROTHALONIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLOROTOLURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLOROXURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORPROPHAM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORPYRIFOS"	57	100.00	3	5.30	2	3.50
"2023"	"Dominican Republic"	"CHLORPYRIFOS METHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORTHIAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLORTHIOPHOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHLOZOLINATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CHROMAFENOZIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CINIDON-ETHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CLETHODIM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CLODINAFOP-PROPARGYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CLOFENTEZINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CLOMAZONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CLOPYRALID"	54	95.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CLOQUINTOCET-MEXYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CLOTHIANIDIN"	57	100.00	19	33.00	0	0.00
"2023"	"Dominican Republic"	"COUMAPHOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"COUMOXYSTROBIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CRIMIDINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CROTOXYPHOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CRUFOMATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CUMYLURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYANAZINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYANOFENPHOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYANOPHOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYANTRANILIPROLE"	57	100.00	12	21.00	0	0.00
"2023"	"Dominican Republic"	"CYAZOFAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYBUTRYNE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYCLAFURAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYCLOATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYCLOXYDIME"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYCLURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYENOPYRAFEN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYETPYRAFEN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYFLUFENAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYFLUMETOFEN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYFLUTHRIN"	57	100.00	3	5.30	0	0.00
"2023"	"Dominican Republic"	"CYHALODIAMIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYHALOFOP BUTYL ESTER"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYHALOTHRIN, GAMMA-"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYMIAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYMOXANIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYPERMETHRIN"	57	100.00	13	23.00	2	3.50
"2023"	"Dominican Republic"	"CYPHENOTHRIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYPRAZINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYPROCONAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYPRODINIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYPROFURAM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"CYROMAZINE (TOTAL)"	57	100.00	3	5.30	0	0.00
"2023"	"Dominican Republic"	"CYTHIOATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DAZOMET"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DCPA"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DDT (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DEF"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DELTAMETHRIN"	57	100.00	4	7.00	0	0.00
"2023"	"Dominican Republic"	"DEMEPHION"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DEMETON-O (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DEMETON-S"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DEMETON-S SULFONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DESETHYL ATRAZINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DESMEDIPHAM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DESMETHYL DIPHENAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DESMETRYN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIAFENTHIURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIALIFOR"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIALLATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIAMIDAFOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIAZINON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICAMBA"	54	95.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICAPTHON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLOBENIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLOBENTIAZOX"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLOFENTHION"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLOFLUANID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLORMATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLOROBENZOPHENONE, O,P -"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLOROBENZOPHENONE, P,P'-"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLOROPHEN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLORPROP"	54	95.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICHLORVOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICLOBUTRAZOL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICLOCYMET"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICLOFOP"	54	95.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICLOFOP-METHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICLOMEZINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICLORAN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICLOROMEZOTIAZ"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICOFOL (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICROTOPHOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICRYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DICYCLANIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIELDRIN (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIETHATYL-ETHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIETHOFENCARB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIFENOCONAZOLE"	57	100.00	2	3.50	1	1.80
"2023"	"Dominican Republic"	"DIFENOXURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIFLOVIDAZIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIFLUBENZURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIFLUFENICAN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIFLUFENZOPYR"	54	95.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIFLUMETORIM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMEFLUTHRIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMEFOX"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMEPIPERATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMETHACHLONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMETHACHLOR"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMETHAMETRYN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMETHENAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMETHIPIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMETHIRIMOL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMETHOATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMETHOMORPH"	57	100.00	2	3.50	0	0.00
"2023"	"Dominican Republic"	"DIMETILAN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMOXYSTROBIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIMPROPYRIDAZ"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DINICONAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DINITRAMINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DINOBUTON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DINOCAP"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DINOSEB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DINOTEFURAN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DINOTERB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIOFENOLAN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIOTHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIOXACARB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIOXATHION"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIPHENAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIPHENYLAMINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIPROPETRYN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DISULFOTON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DISULFOTON SULFONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DITALIMFOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DITHIOPYR"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DIURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DMST (TOLYFLUANID METAB)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DODEMORPH"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DODINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"DRAZOXOLON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"EDIFENPHOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"EMAMECTIN BENZOATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"EMPENTHRIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ENDOSULFAN (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ENDRIN (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ENOXASTROBIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"EPN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"EPOXICONAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"EPTC"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ERBON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ESFENVALERATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ESPROCARB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETACONAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHABOXAM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHALFLURALIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHIOFENCARB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHIOLATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHION"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHIPROLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHIRIMOL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHOFUMESATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHOPROP"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHOXYQUIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETHYCHLOZATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETOBENZANID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETOFENPROX"	57	100.00	1	1.80	0	0.00
"2023"	"Dominican Republic"	"ETOXAZOLE"	57	100.00	1	1.80	0	0.00
"2023"	"Dominican Republic"	"ETRIDIAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"ETRIMFOS"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FAMOXADONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FAMPHUR (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENAMIDONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENAMINOSTROBIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENAMIPHOS (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENARIMOL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENAZAFLOR"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENAZAQUIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENBUCONAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENBUTATIN OXIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENCLORIM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENFURAM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENHEXAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENITROTHION"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENOBUCARB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENOTHIOCARB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENOXANIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENOXAPROP-ETHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENOXYCARB"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENPICLONIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENPROPATHRIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENPROPIDIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENPROPIMORPH"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENPYRAZAMINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENPYROXIMATE, E-"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENSON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENSULFOTHION (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENTHION (TOTAL)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FENVALERATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FERIMZONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FIPRONIL"	57	100.00	9	16.00	9	16.00
"2023"	"Dominican Republic"	"FLAMPROP-ISOPROPYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLAMPROP-METHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLOMETOQUIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLONICAMID"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUACRYPYRIM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUAZIFOP-P-BUTYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUAZINAM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUAZOLATE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUAZURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUBENDIAMIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUBENZIMINE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUCHLORALIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUCYCLOXURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUCYTHRINATE (PAYOFF)"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUDIOXONIL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUENSULFONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUFENACET"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUFENOXURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUFENOXYSTROBIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUFENPYR ETHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUFIPROLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUINDAPYR"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUMETRALIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUMETSULAM"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUMICLORAC-PENTYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUMIOXAZIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUMORPH"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUOMETURON"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUOPICOLIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUOPIMOMIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUOPYRAM"	57	100.00	4	7.00	0	0.00
"2023"	"Dominican Republic"	"FLUORANTHENE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUORENE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUOROCHLORIDONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUORODIFEN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUOROGLYCOFEN-ETHYL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUOROIMIDE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUOTRIMAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUOXASTROBIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUPYRADIFURONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUPYRIMIN"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUQUINCONAZOLE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLURIDONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUROXYPYR"	54	95.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLURPRIMIDOL"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLURTAMONE"	57	100.00	0	0.00	0	0.00
"2023"	"Dominican Republic"	"FLUSILAZOLE"	57	100.00	0	0.00	0	0.00
